#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;00:32:37;4.200;0.147;660.2;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:38;4.200;0.147;660.2;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:39;4.200;0.146;660.3;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:40;4.200;0.145;660.3;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:41;4.200;0.145;660.4;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:42;4.200;0.145;660.4;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:43;4.200;0.144;660.4;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:44;4.200;0.144;660.5;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:45;4.200;0.144;660.5;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:46;4.200;0.144;660.6;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:47;4.200;0.144;660.6;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:48;4.200;0.143;660.6;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:49;4.200;0.143;660.7;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:50;4.200;0.143;660.7;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:51;4.200;0.143;660.8;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:52;4.200;0.143;660.8;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:53;4.200;0.143;660.8;35.1;;;;;;;;;;;;;;;;;;
 ;00:32:54;4.200;0.143;660.9;35.0;;;;;;;;;;;;;;;;;;
 ;00:32:55;4.200;0.142;660.9;35.0;;;;;;;;;;;;;;;;;;
 ;00:32:56;4.200;0.142;661.0;35.0;;;;;;;;;;;;;;;;;;
 ;00:32:57;4.200;0.142;661.0;35.0;;;;;;;;;;;;;;;;;;
 ;00:32:58;4.200;0.142;661.0;35.0;;;;;;;;;;;;;;;;;;
 ;00:32:59;4.200;0.142;661.1;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:00;4.200;0.142;661.1;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:01;4.200;0.140;661.2;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:02;4.200;0.140;661.2;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:03;4.200;0.140;661.2;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:04;4.200;0.140;661.3;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:05;4.200;0.139;661.3;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:06;4.200;0.139;661.3;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:07;4.200;0.139;661.4;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:08;4.200;0.139;661.4;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:09;4.200;0.138;661.5;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:10;4.200;0.138;661.5;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:11;4.200;0.138;661.5;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:12;4.200;0.138;661.6;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:13;4.200;0.137;661.6;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:14;4.200;0.137;661.7;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:15;4.200;0.137;661.7;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:16;4.200;0.137;661.7;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:17;4.200;0.136;661.8;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:18;4.200;0.136;661.8;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:19;4.200;0.136;661.8;35.0;;;;;;;;;;;;;;;;;;
 ;00:33:20;4.200;0.136;661.9;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:21;4.200;0.136;661.9;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:22;4.200;0.136;662.0;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:23;4.200;0.135;662.0;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:24;4.200;0.135;662.0;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:25;4.200;0.135;662.1;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:26;4.200;0.134;662.1;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:27;4.200;0.134;662.1;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:28;4.200;0.134;662.2;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:29;4.200;0.134;662.2;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:30;4.200;0.133;662.3;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:31;4.200;0.133;662.3;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:32;4.200;0.133;662.3;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:33;4.200;0.133;662.4;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:34;4.200;0.132;662.4;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:35;4.200;0.132;662.4;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:36;4.200;0.132;662.5;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:37;4.200;0.132;662.5;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:38;4.200;0.132;662.6;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:39;4.200;0.131;662.6;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:40;4.200;0.131;662.6;34.9;;;;;;;;;;;;;;;;;;
 ;00:33:41;4.200;0.131;662.7;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:42;4.200;0.131;662.7;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:43;4.200;0.130;662.7;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:44;4.200;0.129;662.8;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:45;4.200;0.129;662.8;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:46;4.200;0.129;662.8;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:47;4.200;0.129;662.9;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:48;4.200;0.128;662.9;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:49;4.200;0.128;662.9;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:50;4.200;0.128;663.0;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:51;4.200;0.128;663.0;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:52;4.200;0.128;663.1;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:53;4.200;0.128;663.1;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:54;4.200;0.128;663.1;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:55;4.200;0.127;663.2;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:56;4.200;0.127;663.2;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:57;4.200;0.127;663.2;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:58;4.200;0.127;663.3;34.8;;;;;;;;;;;;;;;;;;
 ;00:33:59;4.200;0.127;663.3;34.8;;;;;;;;;;;;;;;;;;
 ;00:34:00;4.200;0.126;663.3;34.8;;;;;;;;;;;;;;;;;;
 ;00:34:01;4.200;0.126;663.4;34.8;;;;;;;;;;;;;;;;;;
 ;00:34:02;4.200;0.126;663.4;34.8;;;;;;;;;;;;;;;;;;
 ;00:34:03;4.200;0.126;663.4;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:04;4.200;0.125;663.5;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:05;4.200;0.124;663.5;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:06;4.200;0.124;663.5;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:07;4.200;0.124;663.6;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:08;4.200;0.124;663.6;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:09;4.200;0.123;663.6;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:10;4.200;0.123;663.7;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:11;4.200;0.123;663.7;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:12;4.200;0.123;663.8;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:13;4.200;0.123;663.8;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:14;4.200;0.123;663.8;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:15;4.200;0.123;663.9;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:16;4.200;0.123;663.9;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:17;4.200;0.123;663.9;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:18;4.200;0.122;664.0;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:19;4.200;0.122;664.0;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:20;4.200;0.122;664.0;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:21;4.200;0.122;664.1;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:22;4.200;0.122;664.1;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:23;4.200;0.121;664.1;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:24;4.200;0.121;664.2;34.7;;;;;;;;;;;;;;;;;;
 ;00:34:25;4.200;0.121;664.2;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:26;4.200;0.121;664.2;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:27;4.200;0.119;664.3;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:28;4.200;0.119;664.3;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:29;4.200;0.119;664.3;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:30;4.200;0.119;664.4;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:31;4.200;0.118;664.4;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:32;4.200;0.118;664.4;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:33;4.200;0.118;664.5;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:34;4.200;0.118;664.5;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:35;4.200;0.118;664.5;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:36;4.200;0.118;664.6;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:37;4.200;0.118;664.6;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:38;4.200;0.118;664.6;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:39;4.200;0.118;664.7;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:40;4.200;0.118;664.7;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:41;4.200;0.117;664.7;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:42;4.200;0.117;664.8;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:43;4.200;0.117;664.8;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:44;4.200;0.117;664.8;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:45;4.200;0.117;664.8;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:46;4.200;0.116;664.9;34.6;;;;;;;;;;;;;;;;;;
 ;00:34:47;4.200;0.116;664.9;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:48;4.200;0.116;664.9;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:49;4.200;0.116;665.0;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:50;4.200;0.116;665.0;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:51;4.200;0.115;665.0;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:52;4.200;0.115;665.1;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:53;4.200;0.115;665.1;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:54;4.200;0.115;665.1;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:55;4.200;0.114;665.2;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:56;4.200;0.113;665.2;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:57;4.200;0.113;665.2;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:58;4.200;0.113;665.3;34.5;;;;;;;;;;;;;;;;;;
 ;00:34:59;4.200;0.113;665.3;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:00;4.200;0.113;665.3;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:01;4.200;0.113;665.4;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:02;4.200;0.113;665.4;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:03;4.200;0.113;665.4;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:04;4.200;0.113;665.5;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:05;4.200;0.112;665.5;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:06;4.200;0.112;665.5;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:07;4.200;0.112;665.5;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:08;4.200;0.112;665.6;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:09;4.200;0.111;665.6;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:10;4.200;0.111;665.6;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:11;4.200;0.111;665.7;34.5;;;;;;;;;;;;;;;;;;
 ;00:35:12;4.200;0.111;665.7;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:13;4.200;0.111;665.7;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:14;4.200;0.110;665.8;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:15;4.200;0.110;665.8;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:16;4.200;0.110;665.8;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:17;4.200;0.110;665.9;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:18;4.200;0.110;665.9;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:19;4.200;0.109;665.9;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:20;4.200;0.108;665.9;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:21;4.200;0.109;666.0;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:22;4.200;0.108;666.0;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:23;4.200;0.108;666.0;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:24;4.200;0.108;666.1;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:25;4.200;0.108;666.1;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:26;4.200;0.108;666.1;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:27;4.200;0.108;666.2;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:28;4.200;0.108;666.2;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:29;4.200;0.107;666.2;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:30;4.200;0.107;666.2;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:31;4.200;0.107;666.3;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:32;4.200;0.107;666.3;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:33;4.200;0.107;666.3;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:34;4.200;0.106;666.4;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:35;4.200;0.106;666.4;34.4;;;;;;;;;;;;;;;;;;
 ;00:35:36;4.200;0.106;666.4;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:37;4.200;0.106;666.5;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:38;4.200;0.105;666.5;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:39;4.200;0.105;666.5;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:40;4.200;0.105;666.5;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:41;4.200;0.105;666.6;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:42;4.200;0.105;666.6;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:43;4.200;0.105;666.6;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:44;4.200;0.105;666.7;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:45;4.200;0.105;666.7;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:46;4.200;0.105;666.7;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:47;4.200;0.105;666.7;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:48;4.200;0.105;666.8;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:49;4.200;0.104;666.8;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:50;4.200;0.103;666.8;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:51;4.200;0.103;666.9;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:52;4.200;0.103;666.9;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:53;4.200;0.103;666.9;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:54;4.200;0.102;666.9;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:55;4.200;0.102;667.0;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:56;4.200;0.102;667.0;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:57;4.200;0.102;667.0;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:58;4.200;0.102;667.1;34.3;;;;;;;;;;;;;;;;;;
 ;00:35:59;4.200;0.101;667.1;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:00;4.200;0.101;667.1;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:01;4.200;0.101;667.1;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:02;4.200;0.101;667.2;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:03;4.200;0.101;667.2;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:04;4.200;0.101;667.2;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:05;4.200;0.101;667.3;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:06;4.200;0.101;667.3;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:07;4.200;0.101;667.3;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:08;4.200;0.101;667.3;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:09;4.200;0.100;667.4;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:10;4.200;0.100;667.4;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:11;4.200;0.100;667.4;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:12;4.200;0.100;667.5;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:13;4.200;0.100;667.5;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:14;4.200;0.098;667.5;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:15;4.200;0.098;667.5;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:16;4.200;0.098;667.6;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:17;4.200;0.098;667.6;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:18;4.200;0.098;667.6;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:19;4.200;0.098;667.6;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:20;4.200;0.098;667.7;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:21;4.200;0.098;667.7;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:22;4.200;0.098;667.7;34.2;;;;;;;;;;;;;;;;;;
 ;00:36:23;4.200;0.098;667.8;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:24;4.200;0.098;667.8;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:25;4.200;0.097;667.8;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:26;4.200;0.097;667.8;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:27;4.200;0.097;667.9;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:28;4.200;0.097;667.9;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:29;4.200;0.097;667.9;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:30;4.200;0.096;667.9;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:31;4.200;0.096;668.0;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:32;4.200;0.096;668.0;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:33;4.200;0.096;668.0;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:34;4.200;0.095;668.0;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:35;4.200;0.095;668.1;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:36;4.200;0.095;668.1;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:37;4.200;0.095;668.1;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:38;4.200;0.095;668.2;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:39;4.200;0.095;668.2;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:40;4.200;0.095;668.2;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:41;4.200;0.095;668.2;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:42;4.200;0.095;668.3;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:43;4.200;0.095;668.3;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:44;4.200;0.095;668.3;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:45;4.200;0.094;668.3;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:46;4.200;0.093;668.4;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:47;4.200;0.093;668.4;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:48;4.200;0.093;668.4;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:49;4.200;0.093;668.4;34.1;;;;;;;;;;;;;;;;;;
 ;00:36:50;4.200;0.093;668.5;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:51;4.200;0.092;668.5;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:52;4.200;0.092;668.5;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:53;4.200;0.092;668.5;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:54;4.200;0.092;668.6;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:55;4.200;0.092;668.6;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:56;4.200;0.092;668.6;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:57;4.200;0.092;668.6;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:58;4.200;0.092;668.7;34.0;;;;;;;;;;;;;;;;;;
 ;00:36:59;4.200;0.092;668.7;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:00;4.200;0.092;668.7;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:01;4.200;0.091;668.7;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:02;4.200;0.091;668.8;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:03;4.200;0.091;668.8;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:04;4.200;0.091;668.8;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:05;4.200;0.091;668.8;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:06;4.200;0.091;668.9;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:07;4.200;0.090;668.9;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:08;4.200;0.090;668.9;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:09;4.200;0.090;668.9;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:10;4.200;0.090;669.0;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:11;4.200;0.090;669.0;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:12;4.200;0.089;669.0;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:13;4.200;0.089;669.0;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:14;4.200;0.089;669.1;34.0;;;;;;;;;;;;;;;;;;
 ;00:37:15;4.200;0.089;669.1;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:16;4.200;0.089;669.1;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:17;4.200;0.089;669.1;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:18;4.200;0.089;669.2;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:19;4.200;0.089;669.2;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:20;4.200;0.089;669.2;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:21;4.200;0.089;669.2;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:22;4.200;0.089;669.3;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:23;4.200;0.088;669.3;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:24;4.200;0.087;669.3;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:25;4.200;0.087;669.3;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:26;4.200;0.087;669.4;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:27;4.200;0.087;669.4;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:28;4.200;0.086;669.4;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:29;4.200;0.086;669.4;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:30;4.200;0.086;669.5;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:31;4.200;0.086;669.5;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:32;4.200;0.086;669.5;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:33;4.200;0.086;669.5;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:34;4.200;0.086;669.6;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:35;4.200;0.086;669.6;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:36;4.200;0.086;669.6;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:37;4.200;0.086;669.6;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:38;4.200;0.086;669.7;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:39;4.200;0.086;669.7;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:40;4.200;0.086;669.7;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:41;4.200;0.085;669.7;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:42;4.200;0.085;669.8;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:43;4.200;0.085;669.8;33.9;;;;;;;;;;;;;;;;;;
 ;00:37:44;4.200;0.085;669.8;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:45;4.200;0.084;669.8;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:46;4.200;0.084;669.8;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:47;4.200;0.084;669.9;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:48;4.200;0.084;669.9;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:49;4.200;0.084;669.9;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:50;4.200;0.084;669.9;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:51;4.200;0.084;670.0;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:52;4.200;0.084;670.0;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:53;4.200;0.084;670.0;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:54;4.200;0.084;670.0;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:55;4.200;0.084;670.1;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:56;4.200;0.084;670.1;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:57;4.200;0.083;670.1;33.8;;;;;;;;;;;;;;;;;;
 ;00:37:58;4.200;0.082;670.1;33.8;;;;;;;;;;;;;;;;;;
